,SITE_NAME,INVOICE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,FACT_NBR
49967,(1967KO),7293020499,01/12/2018,31/12/2018,2 391,"299,13",35
49968,(1967KO),7293335434,01/01/2019,31/01/2019,2 470,"339,15",35
49969,(1967KO),7294044545,01/02/2019,28/02/2019,2 228,"306,81",35
49970,(1967KO),7292604722,01/03/2019,31/03/2019,2 474,"339,68",35
49971,(1967KO),7294049310,01/04/2019,30/04/2019,2 294,"315,63",35
49972,(1967KO),7294051715,01/05/2019,31/05/2019,2 379,"326,99",35
49973,(1967KO),7293608854,01/06/2019,30/06/2019,2 338,"321,51",35
49974,(1967KO),7292425654,01/07/2019,31/07/2019,2 396,"329,26",35
49975,(1967KO),7293613757,01/08/2019,31/08/2019,2 409,"331,00",35
49976,(1967KO),7293344257,01/09/2019,30/09/2019,2 308,"317,50",35
49977,(1967KO),7292217276,01/10/2019,31/10/2019,2 377,"326,72",35
49978,(1967KO),7294323922,01/11/2019,30/11/2019,2 292,"315,37",35
49979,(1967KO),7294326246,01/12/2019,31/12/2019,2 332,"320,71",35
49980,(1967KO),7294059396,01/01/2020,31/01/2020,2 339,"320,07",35
49981,(1967KO),7294525921,01/02/2020,29/02/2020,2 267,"310,53",35
49982,(1967KO),7293937310,01/03/2020,31/03/2020,2 516,"343,51",35
49983,(1967KO),7294061862,01/04/2020,30/04/2020,2 549,"347,89",35
49984,(1967KO),7293422362,01/05/2020,31/05/2020,2 634,"359,15",35
49985,(1967KO),7292712403,01/06/2020,30/06/2020,2 571,"350,80",35
49986,(1967KO),7292714655,01/07/2020,31/07/2020,2 703,"368,29",35
49987,(1967KO),7293774998,01/08/2020,31/08/2020,2 749,"374,38",35
49988,(1967KO),7294429343,01/09/2020,30/09/2020,2 644,"360,47",35
49989,(1967KO),7294130727,01/10/2020,31/10/2020,2 702,"368,15",35
49990,(1967KO),7294332763,01/11/2020,30/11/2020,2 589,"342,98",35
49991,(1117KO),321180112,01/01/2018,31/03/2018,6 390,"862,65",10
49992,(1117KO),321180219,01/04/2018,30/06/2018,4 833,"652,46",10
49993,(1117KO),321180328,01/07/2018,30/09/2018,5 798,"782,73",10
49994,(1117KO),321180454,01/10/2018,31/12/2018,5 933,"800,96",10
49995,(1117KO),321190213,01/01/2019,30/06/2019,10 662,"1 599,30",10
49996,(1117KO),321190368,01/07/2019,30/09/2019,6 229,"934,35",10
49997,(1117KO),321190423,01/10/2019,31/12/2019,4 951,"742,65",10
49998,(1117KO),321200108,01/01/2020,31/03/2020,5 022,"753,30",10
49999,(1117KO),321200219,01/04/2020,30/06/2020,6 523,"978,45",10
50000,(1117KO),321200333,01/07/2020,30/09/2020,6 112,"916,80",10
50001,(1950BR),90193155,01/01/2018,31/12/2018,17 463,"1 851,08",2
50002,(1950BR),90199703,01/01/2019,31/12/2019,18 215,"2 155,20",2
50003,(1030KO),7293511512,01/01/2018,31/01/2018,634,"95,49",35
50004,(1030KO),7293522869,01/02/2018,28/02/2018,588,"91,05",35
50005,(1030KO),7294036218,01/03/2018,31/03/2018,638,"95,79",35
50006,(1030KO),7294503958,01/04/2018,30/04/2018,604,"92,63",35
50007,(1030KO),7292906570,01/05/2018,31/05/2018,633,"95,39",35
50008,(1030KO),7292412333,01/06/2018,30/06/2018,606,"92,83",35
50009,(1030KO),7293112479,01/07/2018,31/07/2018,653,"97,32",35
50010,(1030KO),7294312107,01/08/2018,31/08/2018,656,"97,61",35
50011,(1030KO),7292909849,01/09/2018,30/09/2018,1 404,"169,79",35
50012,(1030KO),7293114848,01/10/2018,31/10/2018,1 557,"184,44",35
50013,(1030KO),7293218467,01/11/2018,30/11/2018,1 524,"181,25",35
50014,(1030KO),7292603754,01/12/2018,31/12/2018,1 603,"188,83",35
50015,(1030KO),7293807394,01/01/2019,31/01/2019,1 612,"210,19",35
50016,(1030KO),7292912456,01/02/2019,28/02/2019,1 445,"192,09",35
50017,(1030KO),7292333732,01/03/2019,31/03/2019,1 595,"208,39",35
50018,(1030KO),7292513015,01/04/2019,30/04/2019,1 544,"202,88",35
50019,(1030KO),7294519309,01/05/2019,31/05/2019,1 594,"208,27",35
50020,(1030KO),7293764192,01/06/2019,30/06/2019,1 585,"207,26",35
50021,(1030KO),7293342765,01/07/2019,31/07/2019,2 468,"302,70",35
50022,(1030KO),7293418245,01/08/2019,31/08/2019,2 614,"318,44",35
50023,(1030KO),7293933482,01/09/2019,30/09/2019,2 508,"346,03",35
50024,(1030KO),7293027460,01/10/2019,31/10/2019,2 603,"317,32",35
50025,(1030KO),7293616108,01/11/2019,30/11/2019,2 507,"306,98",35
50026,(1030KO),7293229062,01/12/2019,31/12/2019,2 808,"339,47",35
50027,(1030KO),7292613362,01/01/2020,31/01/2020,2 870,"336,62",35
50028,(1030KO),7293421758,01/02/2020,29/02/2020,2 524,"300,56",35
50029,(1030KO),7292920526,01/03/2020,31/03/2020,2 642,"312,80",35
50030,(1030KO),7293230607,01/04/2020,30/04/2020,2 517,"299,80",35
50031,(1030KO),7292617948,01/05/2020,31/05/2020,2 594,"307,82",35
50032,(1030KO),7292528695,01/06/2020,30/06/2020,2 538,"301,97",35
50033,(1030KO),7294127088,01/07/2020,31/07/2020,2 649,"335,57",35
50034,(1030KO),7294528419,01/08/2020,31/08/2020,2 615,"309,98",35
50035,(1030KO),7292924376,01/09/2020,30/09/2020,2 471,"323,34",35
50036,(1030KO),7294130729,01/10/2020,31/10/2020,2 238,"270,78",35
50037,(1030KO),7292534095,01/11/2020,30/11/2020,2 198,"228,82",35
50038,(1367BR),7330023725,26/11/2019,31/12/2019,1 383,"172,55",1
50039,(1925BB),1300003029,01/01/2018,31/12/2018,20 417,"2 746,33",13
50040,(1925BB),9200078810,01/01/2019,31/12/2019,20 749,"2 685,99",13
50041,(1925BB),1300003030,01/01/2020,31/01/2020,2 467,"351,27",13
50042,(1925BB),1300003030,01/02/2020,29/02/2020,2 238,"319,96",13
50043,(1925BB),1300003030,01/03/2020,31/03/2020,2 405,"344,72",13
50044,(1925BB),1300003030,01/04/2020,30/04/2020,2 450,"350,93",13
50045,(1925BB),1300003030,01/05/2020,31/05/2020,2 554,"365,30",13
50046,(1925BB),1300003030,01/06/2020,30/06/2020,2 482,"355,18",13
50047,(1925BB),#,01/07/2020,31/07/2020,2 608,"371,77",13
50048,(1925BB),1300003030,01/08/2020,31/08/2020,2 647,"376,18",13
50049,(1925BB),1300003030,01/09/2020,30/09/2020,2 540,"361,26",13
50050,(1925BB),1300003030,01/10/2020,31/10/2020,2 619,"371,75",13
50051,(1925BB),1300003030,01/11/2020,30/11/2020,2 512,"347,92",13
50052,(1345BR),7200882660,01/01/2018,17/10/2018,12 846,"1 467,09",4
50053,(1345BR),7010700233,18/10/2018,31/12/2018,8 106,"884,31",4
50054,(1345BR),7010740439,01/01/2019,31/12/2019,33 935,"3 635,78",4
50055,(1345BR),7181097070,01/01/2020,19/10/2020,27 258,"3 461,13",4
50056,(1971BB),1300003029,01/01/2018,31/12/2018,8 115,"1 197,26",19
50057,(1971BB),1300003029,01/01/2019,30/06/2019,3 956,"594,22",19
50058,(1971BB),1300082549,01/07/2019,31/07/2019,719,"106,90",19
50059,(1971BB),1300082549,01/08/2019,31/08/2019,716,"93,67",19
50060,(1971BB),#,01/09/2019,30/09/2019,669,"88,27",19
50061,(1971BB),1300082549,01/10/2019,31/10/2019,679,"89,29",19
50062,(1971BB),1300082549,01/11/2019,30/11/2019,1 346,"168,86",19
50063,(1971BB),9200080633,01/12/2019,31/12/2019,1 865,"231,05",19
50064,(1971BB),1300082549,01/01/2020,31/01/2020,2 346,"332,37",19
50065,(1971BB),1300082549,01/02/2020,29/02/2020,2 205,"312,96",19
50066,(1971BB),1300082549,01/03/2020,31/03/2020,2 377,"338,32",19
50067,(1971BB),1300082549,01/04/2020,30/04/2020,2 417,"344,08",19
50068,(1971BB),1300082549,01/05/2020,31/05/2020,2 508,"356,84",19
50069,(1971BB),1300082549,01/06/2020,30/06/2020,2 445,"347,89",19
50070,(1971BB),#,01/07/2020,31/07/2020,2 585,"366,32",19
50071,(1971BB),1300082549,01/08/2020,31/08/2020,2 627,"371,08",19
50072,(1971BB),1300082549,01/09/2020,30/09/2020,2 492,"352,08",19
50073,(1971BB),1300082549,01/10/2020,31/10/2020,2 566,"361,90",19
50074,(1971BB),1300082549,01/11/2020,30/11/2020,2 456,"339,28",19
50075,(1347BR),90193129,01/01/2019,31/12/2019,12 616,"1 467,24",1
50076,(1601BR),20180032,01/01/2018,31/01/2018,621,"103,40",34
50077,(1601BR),20180052,01/02/2018,28/02/2018,547,"95,07",34
50078,(1601BR),20180060,01/03/2018,31/03/2018,583,"101,62",34
50079,(1601BR),20180073,01/04/2018,30/04/2018,587,"99,73",34
50080,(1601BR),20180077,01/05/2018,31/05/2018,658,"103,14",34
50081,(1601BR),20180086,01/06/2018,30/06/2018,565,"99,50",34
50082,(1601BR),20180097,01/07/2018,31/07/2018,597,"101,55",34
50083,(1601BR),20180111,01/08/2018,31/08/2018,642,"101,61",34
50084,(1601BR),20180116,01/09/2018,30/09/2018,546,"99,94",34
50085,(1601BR),20180124,01/10/2018,31/10/2018,621,"102,22",34
50086,(1601BR),20190015,01/11/2018,30/11/2018,545,"99,68",34
50087,(1601BR),20190020,01/12/2018,31/12/2018,600,"101,86",34
50088,(1601BR),20190030,01/01/2019,31/01/2019,656,"82,54",34
50089,(1601BR),20190053,01/02/2019,28/02/2019,541,"99,97",34
50090,(1601BR),20190065,01/03/2019,31/03/2019,598,"105,13",34
50091,(1601BR),20190081,01/04/2019,30/04/2019,628,"76,55",34
50092,(1601BR),20190089,01/05/2019,31/05/2019,542,"65,40",34
50093,(1601BR),20190095,01/06/2019,30/06/2019,640,"74,20",34
50094,(1601BR),20190105,01/07/2019,31/07/2019,563,"65,98",34
50095,(1601BR),20190120,01/08/2019,31/08/2019,621,"73,01",34
50096,(1601BR),20190127,01/09/2019,30/09/2019,545,"66,71",34
50097,(1601BR),20190134,01/10/2019,31/10/2019,704,"85,35",34
50098,(1601BR),20200016,01/11/2019,30/11/2019,686,"83,83",34
50099,(1601BR),20200023,01/12/2019,31/12/2019,778,"95,08",34
50100,(1601BR),20200032,01/01/2020,31/01/2020,778,"95,97",34
50101,(1601BR),20200051,01/02/2020,29/02/2020,679,"85,69",34
50102,(1601BR),20200058,01/03/2020,31/03/2020,799,"100,68",34
50103,(1601BR),20200066,01/04/2020,30/04/2020,650,"84,50",34
50104,(1601BR),20200081,01/05/2020,31/05/2020,740,"94,71",34
50105,(1601BR),20200088,01/06/2020,30/06/2020,647,"81,16",34
50106,(1601BR),20200096,01/07/2020,31/07/2020,762,"92,89",34
50107,(1601BR),20200111,01/08/2020,31/08/2020,740,"90,45",34
50108,(1601BR),20200118,01/09/2020,30/09/2020,671,"84,58",34
50109,(1601BR),20200128,01/10/2020,31/10/2020,732,"92,09",34
50110,(1368BR),7240675317,01/01/2018,31/12/2018,12 397,"1 494,15",3
50111,(1368BR),7111817944,01/01/2019,12/06/2019,5 227,"624,78",3
50112,(1368BR),7010740439,13/06/2019,31/12/2019,6 431,"767,97",3
50113,(1602BR),58020113,01/01/2018,31/01/2018,2 315,"270,62",7
50114,(1602BR),58080111,01/02/2018,31/07/2018,14 169,"1 648,38",7
50115,(1602BR),2019101429,01/08/2018,31/12/2018,11 444,"1 336,89",7
50116,(1602BR),2019101429,01/01/2019,31/01/2019,2 129,"277,05",7
50117,(1602BR),2019103931,01/02/2019,31/07/2019,12 835,"1 554,32",7
50118,(1602BR),2020100816,01/08/2019,31/01/2020,8 792,"1 044,49",7
50119,(1602BR),2020103893,01/02/2020,31/07/2020,8 488,"1 078,82",7
50120,(1119KO),7293511510,01/01/2018,31/01/2018,1 990,"245,76",35
50121,(1119KO),7293522867,01/02/2018,28/02/2018,1 800,"222,87",35
50122,(1119KO),7293319851,01/03/2018,31/03/2018,1 997,"246,61",35
50123,(1119KO),7293534003,01/04/2018,30/04/2018,1 941,"239,86",35
50124,(1119KO),7293413195,01/05/2018,31/05/2018,2 006,"247,69",35
50125,(1119KO),7293543396,01/06/2018,30/06/2018,1 948,"240,70",35
50126,(1119KO),7293752671,01/07/2018,31/07/2018,2 022,"249,76",35
50127,(1119KO),7293331014,01/08/2018,31/08/2018,2 042,"252,17",35
50128,(1119KO),7292415194,01/09/2018,30/09/2018,1 942,"241,64",35
50129,(1119KO),7293114846,01/10/2018,31/10/2018,2 003,"249,05",35
50130,(1119KO),7294313621,01/11/2018,30/11/2018,1 933,"240,55",35
50131,(1119KO),7293020499,01/12/2018,31/12/2018,1 991,"247,59",35
50132,(1119KO),7293335434,01/01/2019,31/01/2019,2 005,"273,98",35
50133,(1119KO),7294044545,01/02/2019,28/02/2019,1 815,"248,59",35
50134,(1119KO),7292604722,01/03/2019,31/03/2019,2 011,"274,78",35
50135,(1119KO),7294049310,01/04/2019,30/04/2019,1 953,"267,03",35
50136,(1119KO),7294051715,01/05/2019,31/05/2019,2 030,"277,32",35
50137,(1119KO),7293608854,01/06/2019,30/06/2019,1 998,"273,04",35
50138,(1119KO),7292425654,01/07/2019,31/07/2019,2 044,"279,19",35
50139,(1119KO),7293613757,01/08/2019,31/08/2019,2 048,"279,72",35
50140,(1119KO),7293344257,01/09/2019,30/09/2019,1 965,"268,63",35
50141,(1119KO),7292217276,01/10/2019,31/10/2019,2 030,"277,32",35
50142,(1119KO),7294323922,01/11/2019,30/11/2019,1 965,"268,63",35
50143,(1119KO),7294326246,01/12/2019,31/12/2019,2 014,"275,18",35
50144,(1119KO),7294059396,01/01/2020,31/01/2020,2 010,"273,08",35
50145,(1119KO),7294525921,01/02/2020,29/02/2020,1 888,"256,92",35
50146,(1119KO),7293937310,01/03/2020,31/03/2020,2 041,"277,19",35
50147,(1119KO),7294061862,01/04/2020,30/04/2020,2 004,"272,29",35
50148,(1119KO),7293422362,01/05/2020,31/05/2020,2 053,"278,78",35
50149,(1119KO),7292712403,01/06/2020,30/06/2020,1 999,"271,63",35
50150,(1119KO),7292714655,01/07/2020,31/07/2020,2 075,"281,69",35
50151,(1119KO),7293774998,01/08/2020,31/08/2020,2 090,"283,68",35
50152,(1119KO),7294429343,01/09/2020,30/09/2020,1 990,"270,43",35
50153,(1119KO),7294130727,01/10/2020,31/10/2020,2 066,"280,50",35
50154,(1119KO),7294332763,01/11/2020,30/11/2020,1 984,"262,83",35
50155,(1114KO),7293511510,01/01/2018,31/01/2018,1 472,"182,15",35
50156,(1114KO),7293522867,01/02/2018,28/02/2018,1 327,"164,68",35
50157,(1114KO),7293319851,01/03/2018,31/03/2018,1 474,"182,39",35
50158,(1114KO),7293534003,01/04/2018,30/04/2018,1 449,"179,38",35
50159,(1114KO),7293413195,01/05/2018,31/05/2018,1 484,"183,60",35
50160,(1114KO),7293543396,01/06/2018,30/06/2018,1 438,"178,06",35
50161,(1114KO),7293752671,01/07/2018,31/07/2018,1 498,"185,39",35
50162,(1114KO),7293331014,01/08/2018,31/08/2018,1 497,"185,27",35
50163,(1114KO),7292415194,01/09/2018,30/09/2018,1 435,"178,92",35
50164,(1114KO),7293114846,01/10/2018,31/10/2018,1 478,"184,14",35
50165,(1114KO),7294313621,01/11/2018,30/11/2018,1 422,"177,35",35
50166,(1114KO),7293020499,01/12/2018,31/12/2018,1 462,"182,20",35
50167,(1114KO),7293335434,01/01/2019,31/01/2019,1 461,"200,07",35
50168,(1114KO),7294044545,01/02/2019,28/02/2019,1 325,"181,90",35
50169,(1114KO),7292604722,01/03/2019,31/03/2019,1 473,"201,67",35
50170,(1114KO),7294049310,01/04/2019,30/04/2019,1 428,"195,66",35
50171,(1114KO),7294051715,01/05/2019,31/05/2019,1 476,"202,08",35
50172,(1114KO),7293608854,01/06/2019,30/06/2019,1 462,"200,21",35
50173,(1114KO),7292425654,01/07/2019,31/07/2019,1 493,"204,35",35
50174,(1114KO),7293613757,01/08/2019,31/08/2019,1 493,"204,35",35
50175,(1114KO),7293344257,01/09/2019,30/09/2019,1 429,"195,80",35
50176,(1114KO),7292217276,01/10/2019,31/10/2019,1 644,"224,52",35
50177,(1114KO),7294323922,01/11/2019,30/11/2019,1 963,"267,15",35
50178,(1114KO),7294326246,01/12/2019,31/12/2019,2 026,"275,56",35
50179,(1114KO),7294059396,01/01/2020,31/01/2020,2 037,"275,30",35
50180,(1114KO),7294525921,01/02/2020,29/02/2020,1 926,"260,59",35
50181,(1114KO),7293937310,01/03/2020,31/03/2020,2 035,"275,03",35
50182,(1114KO),7294061862,01/04/2020,30/04/2020,1 938,"262,18",35
50183,(1114KO),7293422362,01/05/2020,31/05/2020,2 000,"270,40",35
50184,(1114KO),7292712403,01/06/2020,30/06/2020,1 957,"264,70",35
50185,(1114KO),7292714655,01/07/2020,31/07/2020,2 024,"273,58",35
50186,(1114KO),7293774998,01/08/2020,31/08/2020,2 020,"273,05",35
50187,(1114KO),7294429343,01/09/2020,30/09/2020,1 943,"262,85",35
50188,(1114KO),7294130727,01/10/2020,31/10/2020,1 998,"270,13",35
50189,(1114KO),7294332763,01/11/2020,30/11/2020,1 922,"254,62",35
50190,(1603BR),10190118,01/01/2018,31/12/2018,13 942,"1 591,62",2
50191,(1603BR),10200131,01/01/2019,31/12/2019,14 980,"1 780,54",2
50192,(1111BB),180008,01/01/2018,31/03/2018,2 332,"381,33",6
50193,(1111BB),180028,01/04/2018,30/06/2018,3 741,"611,73",6
50194,(1111BB),180043,01/07/2018,30/09/2018,3 026,"494,81",6
50195,(1111BB),180058,01/10/2018,31/12/2018,2 896,"473,55",6
50196,(1111BB),190024,01/01/2019,31/03/2019,2 628,"429,74",6
50197,(1111BB),190038,01/04/2019,30/06/2019,3 153,"525,61",6
50198,(1353BR),7220781341,01/01/2018,10/06/2018,5 624,"674,37",4
50199,(1353BR),7010695290,11/06/2018,11/10/2018,4 089,"493,98",4
50200,(1353BR),7010700233,12/10/2018,31/12/2018,3 122,"371,79",4
50201,(1353BR),7010740439,01/01/2019,31/12/2019,12 654,"1 494,81",4
50202,(1110BB),1316000007,19/10/2017,31/12/2019,13 855,"3 082,62",1
50203,(1969BR),7240675317,01/01/2018,31/12/2018,1 323,"391,98",2
50204,(1969BR),7010740439,01/01/2019,31/12/2019,1 329,"389,85",2
50205,(1928BB),1300003028,01/01/2018,31/12/2018,22 493,"3 060,07",19
50206,(1928BB),1300003028,01/01/2019,30/06/2019,11 139,"1 466,55",19
50207,(1928BB),1300003030,01/07/2019,31/07/2019,1 910,"250,51",19
50208,(1928BB),1300003030,01/08/2019,31/08/2019,1 899,"240,31",19
50209,(1928BB),#,01/09/2019,30/09/2019,2 011,"253,39",19
50210,(1928BB),1300003030,01/10/2019,31/10/2019,2 469,"308,40",19
50211,(1928BB),1300003030,01/11/2019,30/11/2019,2 397,"299,65",19
50212,(1928BB),9200078815,01/12/2019,31/12/2019,2 592,"322,63",19
50213,(1928BB),1300003030,01/01/2020,31/01/2020,2 576,"368,85",19
50214,(1928BB),1300003030,01/02/2020,29/02/2020,2 340,"336,42",19
50215,(1928BB),1300003030,01/03/2020,31/03/2020,2 569,"370,47",19
50216,(1928BB),1300003030,01/04/2020,30/04/2020,2 532,"364,69",19
50217,(1928BB),1300003030,01/05/2020,31/05/2020,2 616,"376,25",19
50218,(1928BB),1300003030,01/06/2020,30/06/2020,2 591,"371,69",19
50219,(1928BB),#,01/07/2020,31/07/2020,2 715,"388,85",19
50220,(1928BB),1300003030,01/08/2020,31/08/2020,2 739,"391,54",19
50221,(1928BB),1300003030,01/09/2020,30/09/2020,2 600,"372,45",19
50222,(1928BB),1300003030,01/10/2020,31/10/2020,2 681,"383,53",19
50223,(1928BB),1300003030,01/11/2020,30/11/2020,2 583,"358,16",19
50224,(1370BR),7180989939,01/01/2018,31/12/2018,22 794,"2 581,04",3
50225,(1370BR),7010740439,01/01/2019,31/12/2019,30 633,"3 337,06",3
50226,(1370BR),7220810430,01/01/2020,03/02/2020,2 172,"283,88",3
50227,(1952BR),1020200035,18/01/2019,31/12/2019,26 099,"4 118,42",1
50228,(1371BR),90193210,01/01/2018,31/12/2018,27 718,"2 913,16",2
50229,(1371BR),90199703,01/01/2019,31/12/2019,24 431,"2 774,14",2
50230,(1372BR),7220780767,01/01/2018,29/05/2018,5 437,"644,51",4
50231,(1372BR),7102949115,30/05/2018,15/10/2018,1 218,"202,45",4
50232,(1372BR),7010700233,16/10/2018,31/12/2018,6 682,"743,80",4
50233,(1372BR),7010740439,01/01/2019,31/12/2019,13 395,"1 570,72",4
50234,(1999BR),7010700195,01/01/2018,31/12/2018,4 343,"707,69",2
50235,(1999BR),7010739801,01/01/2019,31/12/2019,5 750,"842,85",2
50236,(9515BB),6190200044,01/01/2018,31/12/2018,10 284,"1 874,93",2
50237,(9515BB),6200200044,01/01/2019,31/12/2019,934,"300,80",2
50238,(9516BB),90193182,01/01/2018,31/12/2018,2 331,"311,89",2
50239,(9516BB),90199703,01/01/2019,31/12/2019,2 272,"304,33",2
50240,(9517BB),6190200044,01/01/2018,31/12/2018,2 529,"572,19",2
50241,(9517BB),6200200044,01/01/2019,31/12/2019,2 531,"589,79",2
50242,(9518BB),1300003028,01/01/2018,31/12/2018,2 272,"399,26",2
50243,(9518BB),9200078809,01/01/2019,31/12/2019,2 262,"407,83",2
50244,(1911BB),1300082549,01/01/2018,31/01/2018,607,"110,46",35
50245,(1911BB),1300082549,01/02/2018,28/02/2018,552,"104,20",35
50246,(1911BB),1300082549,01/03/2018,31/03/2018,590,"108,51",35
50247,(1911BB),1300082549,01/04/2018,30/04/2018,558,"75,09",35
50248,(1911BB),1300082549,01/05/2018,31/05/2018,579,"77,79",35
50249,(1911BB),1300082549,01/06/2018,30/06/2018,562,"75,69",35
50250,(1911BB),1300082549,01/07/2018,31/07/2018,584,"78,43",35
50251,(1911BB),1300082549,01/08/2018,31/08/2018,594,"80,00",35
50252,(1911BB),1300082549,01/09/2018,30/09/2018,563,"76,24",35
50253,(1911BB),1300082549,01/10/2018,31/10/2018,579,"78,14",35
50254,(1911BB),1300082549,01/11/2018,30/11/2018,558,"75,57",35
50255,(1911BB),1300082549,01/12/2018,31/12/2018,576,"77,83",35
50256,(1911BB),1300082549,01/01/2019,31/01/2019,577,"74,87",35
50257,(1911BB),1300082549,01/02/2019,28/02/2019,521,"68,20",35
50258,(1911BB),1300082549,01/03/2019,31/03/2019,576,"74,86",35
50259,(1911BB),1300082549,01/04/2019,30/04/2019,560,"72,86",35
50260,(1911BB),1300082549,01/05/2019,31/05/2019,576,"74,80",35
50261,(1911BB),1300082549,01/06/2019,30/06/2019,575,"75,13",35
50262,(1911BB),1300082549,01/07/2019,31/07/2019,588,"76,50",35
50263,(1911BB),1300082549,01/08/2019,31/08/2019,591,"76,86",35
50264,(1911BB),#,01/09/2019,30/09/2019,860,"108,87",35
50265,(1911BB),1300082549,01/10/2019,31/10/2019,1 530,"188,89",35
50266,(1911BB),1300082549,01/11/2019,30/11/2019,1 769,"217,48",35
50267,(1911BB),9200080633,01/12/2019,31/12/2019,1 827,"224,44",35
50268,(1911BB),1300082549,01/01/2020,31/01/2020,1 828,"258,69",35
50269,(1911BB),1300082549,01/02/2020,29/02/2020,1 708,"242,12",35
50270,(1911BB),1300082549,01/03/2020,31/03/2020,1 826,"258,57",35
50271,(1911BB),1300082549,01/04/2020,30/04/2020,1 775,"250,58",35
50272,(1911BB),1300082549,01/05/2020,31/05/2020,1 835,"258,91",35
50273,(1911BB),1300082549,01/06/2020,30/06/2020,1 794,"253,42",35
50274,(1911BB),#,01/07/2020,31/07/2020,1 861,"262,88",35
50275,(1911BB),1300082549,01/08/2020,31/08/2020,1 866,"263,68",35
50276,(1911BB),1300082549,01/09/2020,30/09/2020,1 781,"251,61",35
50277,(1911BB),1300082549,01/10/2020,31/10/2020,1 812,"255,63",35
50278,(1911BB),1300082549,01/11/2020,30/11/2020,1 706,"235,26",35
50279,(1909BB),7719060031,01/01/2018,31/12/2018,13 038,"2 671,22",2
50280,(1909BB),7720060027,01/01/2019,31/12/2019,5 078,"885,10",2
50281,(1916BB),90192956,01/01/2018,31/12/2018,16 520,"2 268,20",2
50282,(1916BB),90199703,01/01/2019,31/12/2019,19 161,"2 687,52",2
50283,(1914BB),90191739,01/01/2018,31/12/2018,22 334,"3 798,79",2
50284,(1914BB),90199703,01/01/2019,31/12/2019,25 226,"4 621,66",2
50285,(1913BB),2018/0122,01/01/2018,31/01/2018,763,"98,38",16
50286,(1913BB),2018/HR0314,01/02/2018,28/02/2018,742,"101,65",16
50287,(1913BB),2018/0523HR,01/03/2018,31/05/2018,2 277,"313,09",16
50288,(1913BB),2018/0607HR,01/06/2018,11/07/2018,961,"132,14",16
50289,(1913BB),2018/0712HR,01/07/2018,31/07/2018,581,"79,89",16
50290,(1913BB),2018/0822HR,01/08/2018,30/08/2018,806,"110,83",16
50291,(1913BB),2018/0916,01/09/2018,30/09/2018,725,"99,69",16
50292,(1913BB),2018/1022,01/10/2018,31/10/2018,718,"98,73",16
50293,(1913BB),2018/1119,01/11/2018,30/11/2018,783,"107,67",16
50294,(1913BB),2018/1206HR,01/12/2018,31/12/2018,697,"95,84",16
50295,(1913BB),2019/0105HR,01/01/2019,31/01/2019,796,"109,45",16
50296,(1913BB),2019/0226HR,01/02/2019,28/02/2019,627,"75,40",16
50297,(1913BB),2019/0327HR,01/03/2019,31/03/2019,656,"94,66",16
50298,(1913BB),20190417,01/04/2019,30/04/2019,711,"102,60",16
